symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
BMY,2023-02-24,LONG,0.661895656238036,25.98425196850404,-0.4699874087596356,1000.0,70.18,69.36,-1.1684240524366007,-11.684240524366007
BMY,2023-02-27,LONG,0.6556353488681606,24.777777777777857,-0.5619567834998946,1000.0,69.99,69.19,-1.1430204314902048,-11.43020431490205
BMY,2023-02-28,LONG,0.6950830066342322,22.25548902195618,-0.7097737376867173,1000.0,68.96,69.3,0.493039443155463,4.93039443155463
BMY,2023-03-07,LONG,0.6705338289814172,16.64050235478824,-1.0257834903538736,1000.0,68.0,65.71,-3.367647058823542,-33.67647058823542
BMY,2023-03-08,LONG,0.6949123589892601,16.825396825397007,-1.1473587262670861,1000.0,67.29,66.0,-1.9170753455194034,-19.170753455194035
BMY,2023-03-09,LONG,0.7,16.408668730650348,-1.2917568885778081,1100.0,66.51,66.47,-0.060141332130514424,-0.6615546534356587
BMY,2023-03-10,LONG,0.7,11.428571428571544,-1.4539861395212341,1100.0,65.71,67.48,2.6936539339522225,29.630193273474447
BMY,2023-03-13,LONG,0.6725099017743467,13.649025069638071,-1.54138528325727,1000.0,66.0,67.1,1.6666666666666607,16.666666666666607
BMY,2023-03-21,LONG,0.7833486707572717,37.780713342140096,-1.2127047215122388,1100.0,67.51,67.68,0.25181454599318975,2.7699600059250873
BMY,2023-03-22,LONG,0.7953947612875802,37.28813559322037,-1.1406052697327738,1100.0,67.24,68.07,1.2343842950624628,13.578227245687092
BMY,2023-03-23,LONG,0.8218291917292295,35.16624040920725,-1.0918594853501986,1100.0,66.98,68.2,1.8214392355927034,20.035831591519738
BMY,2023-03-24,LONG,0.7056901314020068,42.48768472906408,-0.9853850447615713,1100.0,67.68,68.18,0.7387706855791931,8.126477541371123
EQIX,2023-01-31,SHORT,0.633381221718018,70.17840375586854,15.721554217041671,1560.0,738.13,733.0,0.6998635743519666,10.917871759890678
EQIX,2023-02-01,SHORT,0.5748765525005555,63.29596671674564,16.059733030713346,1300.0,738.13,723.83,1.975602005995869,25.682826077946295
EQIX,2023-02-02,SHORT,0.6344510786298008,65.1601579640193,17.326286425690228,1560.0,752.98,725.48,3.7905938137508866,59.13326349451383
EQIX,2023-02-06,SHORT,0.6905704694575072,52.580331061343735,14.981464642116975,1560.0,723.83,732.7,-1.2105909649242519,-18.88521905281833
EQIX,2023-02-07,SHORT,0.7576838783710702,61.4803625377644,13.731232221570167,1560.0,725.48,729.75,-0.5851318944844142,-9.128057553956861
EQIX,2023-02-08,SHORT,0.8075577482029681,63.47751360641654,13.034768277021271,1300.0,730.99,738.87,-1.0664934291553352,-13.864414579019357
EQIX,2023-02-09,SHORT,0.7672091112782388,57.089970832398535,12.476971530984201,1560.0,732.7,728.42,0.5875731034293619,9.166140413498045
EQIX,2023-02-10,SHORT,0.7434766034663571,57.60045274476511,11.662435943280116,1560.0,729.75,727.25,0.34376074252320254,5.36266758336196
EQIX,2023-02-13,SHORT,0.8313724357019814,60.22087713709249,11.618883150141187,1300.0,738.87,722.19,2.309641507082616,30.02533959207401
EQIX,2023-02-14,SHORT,0.6940525655955265,54.13994448166937,10.618733433007947,1560.0,728.42,716.76,1.626764886433385,25.377532228360806
EQIX,2023-02-15,SHORT,0.6340383780729987,48.991893577218846,9.620795809236824,1560.0,727.25,703.12,3.431846626464896,53.53680737285238
EQIX,2023-02-21,LONG,0.6803878240143012,32.614956798093175,4.408792206716043,1000.0,703.12,684.8,-2.6055296393218907,-26.055296393218907
EQIX,2023-02-22,LONG,0.691185684450351,31.175242073286526,2.1275582989309214,1000.0,698.47,693.2,-0.7545062780076384,-7.545062780076384
EQIX,2023-02-23,LONG,0.6576026132773702,26.276184665446436,0.9422319233278813,1000.0,706.32,688.27,-2.5554989240004655,-25.554989240004655
EQIX,2023-02-24,LONG,0.7,25.871045254305173,-1.7138754299032826,1100.0,684.8,675.98,-1.287967289719616,-14.167640186915776
