date,symbol,rank,technical_score,seasonal_score,combined_score,technical_direction,direction,position_size,market_regime,entry_date,exit_date,entry_price,exit_price,return,adjusted_return
2023-01-17 05:00:00,NEM,3,0.6690014481441579,0.5,0.6183010137009105,LONG,LONG,0.05354903041102732,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,52.47,53.39,0.017533828854583603,9.389195345558457e-06
2023-01-17 05:00:00,DE,4,0.6475600489507172,0.5,0.6032920342655019,LONG,LONG,0.05309876102796506,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,438.2,416.67,-0.04913281606572335,-2.6088916589048068e-05
2023-01-17 05:00:00,AMZN,5,0.6023141465163602,0.605,0.6031199025614521,LONG,LONG,0.053093597076843566,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,96.05,96.32,0.0028110359187922544,1.4924800844089071e-06
2023-01-17 05:00:00,CAT,6,0.6362240338511731,0.5,0.5953568236958211,LONG,LONG,0.05286070471087464,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,256.26,257.61,0.005268087099040126,2.7847479653352828e-06
2023-01-17 05:00:00,AMD,7,0.5869124395805245,0.605,0.5923387077063671,LONG,LONG,0.052770161231191014,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,71.59,74.7,0.0434418214834474,2.292431923858137e-05
2023-01-17 05:00:00,MSFT,8,0.572459107676456,0.605,0.5822213753735193,LONG,LONG,0.05246664126120558,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,240.35,242.04,0.0070314125234033605,3.689145984249524e-06
2023-01-17 05:00:00,LMT,9,0.5358346580326143,0.5,0.52508426062283,SHORT,SHORT,0.040602022254947925,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,447.16,449.23,-0.004629215493335703,-1.8795551048336595e-06
2023-01-17 05:00:00,SO,10,0.4767454012716045,0.5,0.4837217808901231,SHORT,SHORT,0.04000000000000001,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,70.05,66.7,0.04782298358315481,1.9129193433261927e-05
2023-01-18 05:00:00,NVDA,1,0.6556947313650963,0.605,0.6404863119555673,LONG,LONG,0.05421458935866702,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,173.77,193.23,0.1119871093974793,6.0713351494484614e-05
2023-01-18 05:00:00,AMZN,2,0.619946927747512,0.605,0.6154628494232584,LONG,LONG,0.05346388548269775,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,95.46,97.18,0.018018018018018157,9.633132519405074e-06
2023-01-18 05:00:00,NEM,3,0.6469695610801555,0.5,0.6028786927561088,NEUTRAL,NEUTRAL,0.053086360782683265,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,51.53,55.09,0.0690859693382496,3.6675226933117124e-05
2023-01-18 05:00:00,EOG,4,0.6446540958280593,0.5,0.6012578670796415,LONG,LONG,0.053037736012389244,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,128.79,132.5,0.02880658436213998,1.5278360168178005e-05
2023-01-18 05:00:00,VLO,5,0.6441034609740791,0.5,0.6008724226818554,LONG,LONG,0.05302617268045566,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,135.52,143.35,0.057777449822904246,3.063717031345683e-05
2023-01-18 05:00:00,AMD,6,0.5887782642425142,0.605,0.5936447849697599,LONG,LONG,0.0528093435490928,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,70.53,74.91,0.062101233517651996,3.279525375656121e-05
2023-01-18 05:00:00,CCI,7,0.6316012537632567,0.5,0.5921208776342797,NEUTRAL,NEUTRAL,0.052763626329028396,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,145.25,145.47,0.0015146299483648803,7.991736862228012e-07
2023-01-18 05:00:00,TSLA,8,0.5748361259361129,0.605,0.583885288155279,NEUTRAL,NEUTRAL,0.05251655864465837,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,128.78,144.43,0.1215250815343998,6.382079071198197e-05
2023-01-18 05:00:00,LMT,9,0.53711614964213,0.5,0.5259813047494909,SHORT,SHORT,0.04062355131398779,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,441.27,454.16,-0.029211140571532266,-1.1866602679477516e-05
2023-01-18 05:00:00,SO,10,0.4769764299305869,0.5,0.48388350095141086,SHORT,SHORT,0.04000000000000001,MIXED,2023-01-18 05:00:00,2023-01-25 05:00:00,67.72,67.26,0.006792675723567539,2.7170702894270163e-06
2023-01-19 05:00:00,NVDA,1,0.6579401622016272,0.605,0.642058113541139,LONG,LONG,0.05426174340623417,MIXED,2023-01-19 05:00:00,2023-01-26 05:00:00,167.65,198.02,0.1811512078735461,9.829580359363747e-05
