symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
C,2023-03-02,SHORT,0.14523741336061452,61.87290969899666,0.2690459015445299,1000.0,51.4,51.08,0.6264682850430692,6.264682850430692
C,2023-03-07,LONG,0.7342865049330308,45.966514459665134,0.3774950421120522,1000.0,51.08,48.34,-5.3641346906812775,-53.64134690681278
C,2023-03-13,LONG,0.6000000000000001,26.212686567164184,-0.5629722903258383,1200.0,44.74,45.62,1.9669199821189087,23.603039785426905
ZTS,2023-02-06,SHORT,0.18285364514435282,59.903917220990394,4.419656164385145,1000.0,164.93,160.81,2.562029724519621,25.620297245196213
ZTS,2023-02-07,SHORT,0.1764028280703354,60.256410256410234,4.113909774309519,1000.0,165.57,158.33,4.572727846902036,45.72727846902036
ZTS,2023-02-14,SHORT,0.1206058889235081,57.9695684709404,2.624879268693036,1000.0,171.9,172.03,-0.07556821484624443,-0.7556821484624443
ZTS,2023-02-21,LONG,0.6143732353517718,55.262521171062176,3.5962338861634464,1200.0,169.84,166.33,-2.0666509656146914,-24.799811587376297
ZTS,2023-02-23,SHORT,0.29130905146149544,48.22695035460992,3.052745466983623,1000.0,169.5,167.0,1.4970059880239583,14.970059880239583
ZTS,2023-02-28,SHORT,0.2851632328071648,51.73754556500608,2.054060763756013,1000.0,167.0,170.56,-2.0872420262664226,-20.872420262664228
ZTS,2023-03-01,SHORT,0.2251970647756901,57.195185766614344,1.9064778538890437,1000.0,167.57,169.67,-1.23769670536924,-12.3769670536924
ZTS,2023-03-02,SHORT,0.18359796206049428,60.23176191730315,1.849693775174046,1000.0,168.58,167.03,0.927977010117953,9.27977010117953
ZTS,2023-03-03,SHORT,0.09939928867523523,66.31972244462236,1.9420744112215402,1000.0,170.56,168.64,1.1385199240986799,11.385199240986799
ZTS,2023-03-06,SHORT,0.17688923901738107,59.73174366616988,1.9213233493074995,1000.0,169.67,167.49,1.3015702429995724,13.015702429995724
CB,2023-01-31,LONG,0.6163840448605792,54.68965517241379,1.5164558901669238,1200.0,227.49,209.84,-7.758582794848124,-93.10299353817749
CB,2023-02-28,LONG,0.8386149944464869,38.36619718309865,-2.836470286361987,1000.0,211.02,207.1,-1.8576438252298488,-18.576438252298487
CB,2023-03-01,LONG,0.906985421078613,34.66177241740962,-2.809552718341507,1000.0,209.5,208.06,-0.687350835322198,-6.87350835322198
CB,2023-03-02,LONG,0.9065149039440055,36.25891387822279,-2.844195048600767,1000.0,208.4,206.8,-0.7677543186180413,-7.677543186180413
CB,2023-03-08,LONG,0.6000000000000001,26.679649464459715,-3.2236388982334745,1200.0,203.37,191.98,-5.600629394699319,-67.20755273639183
CB,2023-03-09,LONG,0.6000000000000001,24.519015659955386,-3.759376772307917,1200.0,198.87,194.01,-2.4438075124453174,-29.325690149343806
CB,2023-03-10,LONG,0.6000000000000001,22.830440587449985,-4.173765399889788,1200.0,198.4,187.4,-5.544354838709675,-66.5322580645161
CB,2023-03-13,LONG,0.6000000000000001,18.964879852125733,-4.963001328623335,1200.0,191.98,191.86,-0.06250651109489525,-0.7500781331387429
